grid_id,iso639,label
grid.8194.4,ro,Universitatea de Medicină și Farmacie Carol Davila
grid.8195.5,ur,دہلی یونیورسٹی
grid.8195.5,ta,தில்லி பல்கலைக்கழகம்
grid.8195.5,pa,ਦਿੱਲੀ ਯੂਨੀਵਰਸਿਟੀ
grid.8195.5,ml,ഡെൽഹി സർവകലാശാല
grid.8195.5,hi,दिल्ली विश् वविद्यालय
grid.8195.5,fr,Université de delhi
grid.8195.5,bn,দিল্লি বিশ্ববিদ্যালয়
grid.8198.8,bn,ঢাকা বিশ্ববিদ্যালয়
grid.8201.b,en,University of Dschang
grid.8207.d,ru,Таллинский университет
grid.8207.d,et,Tallinna Ülikool
grid.8217.c,ga,Coláiste na Tríonóide Baile Átha Cliath
grid.8267.b,pl,Uniwersytet Medyczny w Łodzi
grid.8269.5,en,University of the Valley of Guatemala
grid.8271.c,es,Universidad del Valle
grid.8273.e,cy,Prifysgol Dwyrain Anglia
grid.8295.6,pt,Universidade Eduardo Mondlane
grid.8301.a,sw,Chuo Kikuu cha Egerton
grid.8302.9,tr,Ege Üniversitesi
grid.8302.9,az,Ege Universiteti
grid.8364.9,fr,Université de Mons
grid.8379.5,de,Julius-Maximilians-Universität Würzburg
grid.8385.6,en,Jülich Research Centre
grid.8389.a,pt,Universidade de Évora
grid.8390.2,fr,Université d'Évry Val-d'Essonne
grid.8391.3,cy,Prifysgol Caerwysg
grid.8393.1,es,Universidad de Extremadura
grid.8395.7,en,Federal University of Ceará
grid.8399.b,pt,Universidade Federal da Bahia
grid.8399.b,fr,Université fédérale de bahia
grid.8399.b,es,Universidad Federal de Bahía
grid.8404.8,fr,Université de florence
grid.8404.8,de,Universität Florenz
grid.8404.8,en,University of Florence
grid.8404.8,it,Università degli Studi di Firenze
grid.8430.f,fr,Université fédérale du minas gerais
grid.8430.f,en,Federal University of Minas Gerais
grid.8440.8,de,Fraunhofer-Institut für Windenergie und Energiesystemtechnik
grid.8453.a,fr,Institut national de l'environnement industriel et des risques
grid.8461.b,gl,Universidade San Pablo CEU
grid.8461.b,es,Universidad CEU San Pablo
grid.8465.f,de,Deutsches Institut für Wirtschaftsforschung
grid.8484.0,fr,Université de ferrare
grid.8484.0,de,Universität Ferrara
grid.8484.0,it,Università degli Studi di Ferrara
grid.8505.8,pl,Uniwersytet Wrocławski
grid.8505.8,de,Universität Breslau
grid.8509.4,fr,Université de rome iii
grid.8509.4,it,Università degli Studi Roma Tre
grid.8515.9,fr,Centre hospitalier universitaire vaudois
grid.8532.c,fr,Université fédérale du rio grande do sul
grid.8532.c,es,Universidad Federal de Río Grande del Sur
grid.8532.c,pt,Universidade Federal do Rio Grande do Sul
grid.8534.a,it,Università di Friburgo
grid.8534.a,de,Universität Freiburg
grid.8534.a,fr,Université de Fribourg
grid.8536.8,fr,Université fédérale de rio de janeiro
grid.8536.8,es,Universidad Federal de Río de Janeiro
grid.8536.8,pt,Universidade Federal do Rio de Janeiro
grid.8547.e,zh,复旦大学
grid.8570.a,id,Universitas Gadjah Mada
grid.8578.2,ro,Universitatea Dunărea de Jos
grid.8585.0,pl,Uniwersytet Gdański
grid.8591.5,it,Università di Ginevra
grid.8591.5,fr,Université de Genève
grid.8647.d,sl,Univerza v Mariboru
grid.8653.8,nl,Koninklijk Nederlands Meteorologisch Instituut
grid.8654.f,de,Belgisches Institut für Weltraum-Aeronomie
grid.8654.f,fr,Institut d'Aéronomie Spatiale de Belgique
grid.8654.f,nl,Belgisch Instituut voor Ruimte-Aëronomie
grid.8657.c,sv,Meteorologiska institutet
grid.8657.c,fi,Ilmatieteen laitos
grid.8658.3,zh,中国气象局
grid.8663.b,el,Εθνικό Αστεροσκοπείο Αθηνών
grid.8664.c,de,Justus Liebig-Universität Gießen
grid.8668.0,en,Agency for Innovation by Science and Technology
grid.8684.2,de,Joanneum Research Forschungsgesellschaft mbH
grid.8756.c,cy,Prifysgol Glasgow
grid.8761.8,sv,Göteborgs universitet
grid.8761.8,fi,Göteborgin yliopisto
grid.8767.e,en,Free University of Brussels
grid.8842.6,en,Technical University of Cottbus
grid.8842.6,de,Brandenburgische Technische Universität
grid.8953.7,de,Studienzentrum für Kernenergie
grid.8953.7,fr,Centre d'Étude de l'énergie Nucléaire
grid.8953.7,nl,Studiecentrum voor Kernenergie
grid.8954.0,sl,Univerza v Ljubljani
grid.8970.6,fr,Institut Pasteur de Lille
grid.8974.2,af,Universiteit van Wes-Kaapland
grid.8982.b,fr,Université de pavie
grid.8982.b,ca,Universitat de Pavia
grid.8982.b,it,Università degli Studi di Pavia
grid.8993.b,sv,Uppsala universitet
grid.8993.b,fi,Uppsalan yliopisto
grid.9008.1,hu,Szegedi Tudományegyetem
grid.9018.0,de,Martin-Luther-Universität Halle-Wittenberg
grid.9024.f,sl,Univerza v Sieni
grid.9024.f,fr,Université de sienne
grid.9024.f,de,Universität Siena
grid.9024.f,it,Università degli Studi di Siena
grid.9026.d,de,Universität Hamburg
grid.9027.c,fr,Université de pérouse
grid.9027.c,de,Universität Perugia
grid.9027.c,it,Università degli Studi di Perugia
grid.9122.8,de,Leibniz Universität Hannover
grid.9132.9,fr,Organisation européenne pour la recherche nucléaire
grid.9156.b,fr,Université de Haute-Alsace
grid.9224.d,es,Universidad de Sevilla
grid.9227.e,zh,中国科学院
grid.9285.6,pt,"Instituto Nacional de Engenharia, Tecnologia e Inovação"
grid.9344.a,ga,Ollscoil na hÉireann
grid.9370.d,en,Spanish Airports and Air Navigation
grid.9370.d,es,Aeropuertos Españoles y Navegación Aérea
grid.9424.b,ru,Вильнюсский технический университет Гедимина
grid.9424.b,pl,Wileński Uniwersytet Techniczny im. Giedymina
grid.9424.b,lt,Vilniaus Gedimino technikos universitetas
grid.9427.8,ru,Белорусский национальный технический университет
grid.9427.8,be,Беларускі нацыянальны тэхнічны ўніверсітэт
grid.9463.8,de,Universität Hildesheim
grid.9464.f,de,Universität Hohenheim
grid.9486.3,es,Universidad Nacional Autónoma de México
grid.9489.c,en,Institute of Earth Physics of Paris
grid.9499.d,fr,Université nationale de la plata
grid.9499.d,es,Universidad Nacional de La Plata
grid.9563.9,gl,Universidade das Illas Baleares
grid.9563.9,es,Universidad de las Islas Baleares
grid.9563.9,ca,Universitat de les Illes Balears
grid.9580.4,is,Háskólinn í Reykjavík
grid.9581.5,id,Universitas Indonesia
grid.9582.6,yo,Yunifásítì ìlú Ìbàdàn
grid.9594.1,fr,Université d'ioannina
grid.9594.1,el,Πανεπιστήμιο Ιωαννίνων
grid.9601.e,tr,İstanbul Üniversitesi
grid.9612.c,ca,Universitat Jaume I
grid.9613.d,de,Friedrich-Schiller-Universität Jena
grid.9619.7,he,האוניברסיטה העברית בירושלים
grid.9619.7,ar,الجامعة العبرية في القدس
grid.9621.c,fr,Université Joseph Fourier
grid.9647.c,de,Universität Leipzig
grid.9657.d,en,Campus Bio-Medico University
grid.9659.3,fr,Université Jean Moulin Lyon III
grid.9668.1,sv,Östra Finlands universitet
grid.9668.1,fi,Itä-Suomen yliopisto
grid.9670.8,ar,الجامعة الأردنية
grid.9679.1,hu,Pécsi Tudományegyetem
grid.9681.6,fi,Jyväskylän yliopisto
grid.9707.9,ja,金沢大学
grid.9723.f,th,มหาวิทยาลัยเกษตรศาสตร์
grid.9762.a,sw,Chuo Kikuu cha Kenyatta
grid.9763.b,ar,جامعة الخرطوم
grid.9764.c,de,Christian-Albrechts-Universität zu Kiel
grid.9783.5,fr,Université de Kinshasa
grid.9786.0,th,มหาวิทยาลัยขอนแก่น
grid.9811.1,de,Universität Konstanz
grid.9835.7,cy,Prifysgol Caerhirfryn
grid.9841.4,fr,Université de naples ii
grid.9841.4,it,Seconda Università degli Studi di Napoli
grid.9845.0,ru,Латвийский университет
grid.9845.0,lv,Latvijas Universitāte
grid.9845.0,lt,Latvijos universitetas
grid.9851.5,it,Università di Losanna
grid.9851.5,de,Universität Lausanne
grid.9851.5,fr,Université de Lausanne
grid.9905.5,ru,Санкт-Петербургский государственный электротехнический университет
grid.9906.6,fr,Université du salento
grid.9906.6,de,Universität Salento
grid.9906.6,it,Università degli Studi di Lecce
grid.9909.9,cy,Prifysgol Leeds
grid.9916.7,fr,Université du Havre
grid.9922.0,pl,Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie
grid.9966.0,fr,Université de Limoges
grid.9970.7,de,Johannes Kepler Universität Linz
grid.9982.a,sk,Slovenská zdravotnícka univerzita v Bratislave
grid.9983.b,pt,Universidade de Lisboa
grid.10025.36,cy,Prifysgol Lerpwl
grid.10041.34,gl,Universidade de La Laguna
grid.10041.34,es,Universidad de La Laguna
grid.10049.3c,ga,Ollscoil Luimnigh
grid.10067.30,uk,Національний університет «Львівська політехніка»
grid.10067.30,ru,Национальный университет «Львовская политехника»
grid.10067.30,pl,Politechnika Lwowska
grid.10090.38,he,מרכז החישובים הבין-אוניברסיטאי
grid.10097.3f,es,Centro Nacional de Supercomputación
grid.10211.33,de,Leuphana Universität Lüneburg
grid.10212.30,fr,Université de macédoine
grid.10212.30,el,Πανεπιστήμιο Μακεδονίας
grid.10214.36,ta,மதுரை காமராசர் பல்கலைக்கழகம்
grid.10214.36,ml,മദുരൈ കാമരാജ് സർവകലാശാല
grid.10215.37,ca,Universitat de Màlaga
grid.10215.37,es,Universidad de Málaga
grid.10223.32,th,มหาวิทยาลัยมหิดล
grid.10251.37,ar,جامعة المنصورة
grid.10253.35,de,Philipps-Universität Marburg
grid.10267.32,sk,Masarykova univerzita
grid.10291.3b,bg,"МИННО-ГЕОЛОЖКИ УНИВЕРСИТЕТ ""СВ. ИВАН РИЛСКИ"""
grid.10328.38,pt,Universidade do Minho
grid.10334.35,hu,Miskolci Egyetem
grid.10346.30,en,Leeds Beckett University
grid.10347.31,zh,马来亚大学
grid.10347.31,th,มหาวิทยาลัยมาลายา
grid.10347.31,ta,மலாயா பல்கலைக்கழகம்
grid.10347.31,ms,Universiti Malaya
grid.10359.3e,tr,Bahçeşehir Üniversitesi
grid.10373.36,fr,Université du molise
grid.10373.36,it,Università degli Studi del Molise
grid.10383.39,fr,Université de parme
grid.10383.39,de,Universität Parma
grid.10383.39,it,Università degli Studi di Parma
grid.10388.32,de,Rheinische Friedrich-Wilhelms-Universität Bonn
grid.10392.39,de,Eberhard Karls Universität Tübingen
grid.10400.35,fr,Université de Rouen
grid.10414.30,ro,Universitatea de Medicină și Farmacie din Târgu Mureș
grid.10414.30,hu,Marosvásárhelyi Orvosi és Gyógyszerészeti Egyetem
grid.10417.33,nl,Radboudumc
grid.10419.3d,nl,Leids Universitair Medisch Centrum
grid.10420.37,sl,Univerza na Dunaju
grid.10420.37,hu,Bécsi Egyetem
grid.10420.37,hr,Sveučilište u Beču
grid.10420.37,de,Universität Wien
grid.10421.36,es,Universidad Mayor de San Andrés
grid.10423.34,de,Medizinische Hochschule Hannover
grid.10438.3e,fr,Université de messine
grid.10438.3e,de,Universität Messina
grid.10438.3e,it,Università degli Studi di Messina
grid.10491.3d,es,Universidad Mayor de San Simón
grid.10493.3f,de,Universität Rostock
grid.10516.33,tr,İstanbul Teknik Üniversitesi
grid.10516.33,az,İstanbul Texniki Universiteti
grid.10548.38,sv,Stockholms universitet
grid.10548.38,fi,Tukholman yliopisto
grid.10586.3a,gl,Universidade de Murcia
grid.10586.3a,ca,Universitat de Múrcia
grid.10586.3a,es,Universidad de Murcia
grid.10594.39,fr,Université Paris-Est Marne-la-Vallée
grid.10598.35,de,Universität von Namibia
grid.10599.34,es,Universidad Nacional Agraria La Molina
grid.10601.36,es,Universidad Nacional Autónoma de Honduras
grid.10604.33,sw,Chuo Kikuu cha Nairobi
grid.10689.36,es,Universidad Nacional de Colombia
grid.10690.3e,es,Universidad Nacional del Centro de Buenos Aires
grid.10692.3c,it,Università Nazionale di Córdoba
grid.10692.3c,fr,Université nationale de córdoba
grid.10692.3c,es,Universidad Nacional de Córdoba
grid.10698.36,fr,Université de la caroline du nord à chapel hill
grid.10698.36,es,Universidad de Carolina del Norte en Chapel Hill
grid.10698.36,en,University of North Carolina at Chapel Hill
grid.10702.34,es,Universidad Nacional de Educación a Distancia
grid.10706.30,te,జవహర్ లాల్ నెహ్రూ విశ్వవిద్యాలయం
grid.10706.30,ta,ஜவகர்லால் நேரு பல்கலைக்கழகம்
grid.10706.30,pa,"ਜਵਾਹਿਰ ਲਾਲ ਨਹਿਰੂ ਯੂਨੀਵਰਸਿਟੀ, ਨਵੀਂ ਦਿੱਲੀ"
grid.10706.30,ml,ജവഹർലാൽ നെഹ്രു സർവകലാശാല
grid.10706.30,kn,ಜವಾಹರಲಾಲ್ ನೆಹರು ವಿಶ್ವವಿದ್ಯಾನಿಲಯ
grid.10706.30,hi,जवाहरलाल नेहरू विश्वविद्यालय
grid.10711.36,fr,Université de neuchâtel
grid.10711.36,de,Universität Neuenburg
grid.10729.3d,es,Universidad Nacional de Costa Rica
grid.10733.36,fr,Université Abdou Moumouni de Niamey
grid.10737.32,fr,Université Nice Sophia Antipolis
grid.10757.34,yo,Yunifásítì ilẹ̀ Nàìjíríà
grid.10776.37,fr,Université de palerme
grid.10776.37,de,Universität Palermo
grid.10776.37,ca,Universitat de Palerm
grid.10776.37,it,Università degli Studi di Palermo
grid.10784.3a,zh,香港中文大学深圳研究院
grid.10789.37,pl,Uniwersytet Łódzki
grid.10796.39,fr,Université de foggia
grid.10796.39,it,Università degli Studi di Foggia
grid.10798.37,fr,Université nationale du littoral
grid.10798.37,es,Universidad Nacional del Litoral
grid.10800.39,es,Universidad Nacional Mayor de San Marcos
grid.10814.3c,es,Universidad Nacional de Rosario
grid.10818.30,rw,Kaminuza y’u Rwanda
grid.10818.30,fr,Université du Rwanda
grid.10821.3a,es,Universidad Nacional de Salta
grid.10822.39,sr,Универзитет у Новом Саду
grid.10824.3f,yo,Yunifásítì Ọbáfẹ́mi Awólọ́wọ̀
grid.10825.3e,da,Syddansk Universitet
grid.10837.3d,cy,Y Brifysgol Agored
grid.10854.38,de,Universität Osnabrück
grid.10858.34,fi,Oulun yliopisto
grid.10863.3c,es,Universidad de Oviedo
grid.10911.38,en,National Inter-University Consortium for Marine Sciences
grid.10911.38,it,Consorzio Nazionale Interuniversitario per le Scienze del Mare
grid.10914.3d,nl,Het Koninklijk Nederlands Instituut voor Onderzoek der Zee
grid.10919.30,no,Universitetet i Tromsø
grid.10919.30,fi,Tromssan yliopisto
grid.10939.32,ru,Тартуский университет
grid.10939.32,et,Tartu Ülikool
grid.10979.36,sk,Univerzita Palackého
grid.10979.36,cs,Univerzita Palackého v Olomouci
grid.10984.34,es,Universidad de Panamá
grid.10985.35,fr,Université d'agriculture d'athènes
grid.10985.35,el,Γεωπονικό Πανεπιστήμιο Αθηνών
grid.10988.38,fr,Université Paris 1 Panthéon-Sorbonne
grid.10992.33,fr,Université Paris Descartes
grid.10999.38,es,Universidad de Talca
grid.11024.36,ca,Universitat París-Dauphine
grid.11024.36,fr,Université Paris-Dauphine
grid.11046.32,de,Universität Passau
grid.11047.33,fr,Université de patras
grid.11047.33,el,Πανεπιστήμιο Πατρών
grid.11100.31,es,Universidad Peruana Cayetano Heredia
grid.11108.39,gl,Universidade Pontificia Comillas
grid.11108.39,ca,Universitat Pontifícia de Comillas
grid.11108.39,es,Universidad Pontificia Comillas
grid.11135.37,zh,北京大学
grid.11136.34,ca,Universitat de Perpinyà Via Domícia
grid.11136.34,fr,Université de Perpignan
grid.11139.3b,ta,பேராதனைப் பல்கலைக்கழகம்
grid.11139.3b,si,පේරාදෙණිය විශ්වවිද් යාලය
grid.11142.37,zh,博特拉大学
grid.11142.37,ta,மலேசிய புத்ரா பல்கலைக்கழகம்
grid.11162.35,ca,Universitat de Picardia
grid.11162.35,fr,Université de Picardie Jules Verne
grid.11166.31,fr,Université de Poitiers
grid.11173.35,ur,جامعہ پنجاب
grid.11173.35,pa,ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ
grid.11175.33,sk,Univerzita Pavla Jozefa Šafárika v Košiciach
grid.11187.3e,bg,Пловдивски университет
grid.11194.3c,sw,Chuo Kikuu cha Makerere
grid.11194.3c,ar,جامعة ماكيريري
grid.11201.33,cy,Prifysgol Plymouth
grid.11205.37,eu,Zaragozako Unibertsitatea
grid.11205.37,ca,Universitat de Saragossa
grid.11205.37,es,Universidad de Zaragoza
grid.11220.30,tr,Boğaziçi Üniversitesi
grid.11318.3a,fr,Université Paris 13
grid.11348.3f,de,Universität Potsdam
grid.11355.33,tr,Sofya Üniversitesi
grid.11355.33,bg,Софийски университет
grid.11374.30,sr,Универзитет у Нишу
grid.11375.31,sl,Institut Jožef Stefan
grid.11381.3a,pt,Fundação Calouste Gulbenkian
grid.11417.32,oc,Universitat de Tolosa
grid.11417.32,fr,Université de Toulouse
grid.11450.31,it,Università degli Studi di Sassari
grid.11450.31,fr,Université de sassari
grid.11450.31,ca,Universitat de Sàsser
grid.11450.31,nl,Università degli Studi di Sassari
grid.11451.30,pl,Gdański Uniwersytet Medyczny
grid.11451.30,en,Medical University of Gdansk
grid.11477.34,sq,Universiteti Politeknik i Tiranës
grid.11480.3c,eu,Euskal Herriko Unibertsitatea
grid.11480.3c,ca,Universitat del País Basc
grid.11480.3c,es,Universidad del País Vasco
grid.11486.3a,nl,Vlaams Instituut voor Biotechnologie
grid.11492.3f,it,Fondazione Telethon
grid.11500.35,de,Hochschule für Angewandte Wissenschaften Hamburg
grid.11503.36,nl,Koninklijk Instituut voor de Tropen
grid.11505.30,nl,Instituut voor Tropische Geneeskunde
grid.11505.30,fr,Institut de médecine tropicale
grid.11553.33,id,Universitas Padjadjaran
grid.11560.33,es,Universidad Nacional de Quilmes
grid.11567.34,fr,Université de reggio de calabre
grid.11567.34,it,Università degli Studi Mediterranea di Reggio Calabria
