grid_id,relationship_type,related_grid_id
grid.4561.6,Child,grid.469824.5
grid.4561.6,Child,grid.426697.8
grid.4561.6,Child,grid.469868.d
grid.4561.6,Child,grid.469834.4
grid.4561.6,Child,grid.469857.1
grid.4561.6,Child,grid.469821.0
grid.4561.6,Child,grid.462230.1
grid.4561.6,Child,grid.435231.2
grid.4561.6,Child,grid.424642.2
grid.4561.6,Child,grid.421579.c
grid.4562.5,Related,grid.473618.f
grid.4562.5,Related,grid.37828.36
grid.4563.4,Related,grid.415352.4
grid.4563.4,Related,grid.454381.f
grid.4563.4,Related,grid.454380.e
grid.4563.4,Related,grid.412920.c
grid.4563.4,Related,grid.240404.6
grid.4563.4,Related,grid.415598.4
grid.4563.4,Related,grid.413619.8
grid.4563.4,Child,grid.440435.2
grid.4563.4,Child,grid.50971.3a
grid.4567.0,Parent,grid.211011.2
grid.4567.0,Parent,grid.470987.5
grid.4605.7,Child,grid.418953.2
grid.4616.5,Parent,grid.413454.3
grid.4691.a,Child,grid.493063.b
grid.4691.a,Child,grid.411293.c
grid.4709.a,Child,grid.225360.0
grid.4709.a,Child,grid.418923.5
grid.4709.a,Child,grid.418924.2
grid.4709.a,Child,grid.475756.2
grid.4709.a,Child,grid.495034.f
grid.4711.3,Child,grid.466793.9
grid.4711.3,Child,grid.466807.b
grid.4711.3,Child,grid.427489.4
grid.4711.3,Child,grid.466773.7
grid.4711.3,Child,grid.466828.6
grid.4711.3,Child,grid.419043.b
grid.4711.3,Child,grid.66477.34
grid.4711.3,Child,grid.482265.f
grid.4711.3,Child,grid.420192.c
grid.4711.3,Child,grid.428448.6
grid.4711.3,Child,grid.424142.5
grid.4711.3,Child,grid.462011.0
grid.4711.3,Child,grid.465524.4
grid.4711.3,Child,grid.466570.6
grid.4711.3,Child,grid.418710.b
grid.4711.3,Child,grid.423563.5
grid.4711.3,Child,grid.418281.6
grid.4711.3,Child,grid.418277.f
grid.4711.3,Child,grid.482720.b
grid.4711.3,Child,grid.466639.8
grid.4711.3,Child,grid.418875.7
grid.4711.3,Child,grid.466637.6
grid.4711.3,Child,grid.418877.5
grid.4711.3,Child,grid.453395.d
grid.4711.3,Child,grid.483414.e
grid.4711.3,Child,grid.435283.b
grid.4711.3,Child,grid.418218.6
grid.4711.3,Child,grid.470047.0
grid.4711.3,Child,grid.473633.6
grid.4711.3,Child,grid.428945.6
grid.4711.3,Child,grid.452499.7
grid.4711.3,Child,grid.420258.9
grid.4711.3,Child,grid.414816.e
grid.4711.3,Child,grid.435134.4
grid.4711.3,Child,grid.420247.7
grid.4711.3,Child,grid.473520.7
grid.4711.3,Child,grid.466777.3
grid.4711.3,Child,grid.465545.3
grid.4711.3,Child,grid.466816.b
grid.4711.3,Child,grid.466818.5
grid.4711.3,Child,grid.483427.e
grid.4711.3,Child,grid.429021.c
grid.4711.3,Child,grid.429036.a
grid.4711.3,Child,grid.469953.4
grid.4711.3,Child,grid.466830.f
grid.4711.3,Child,grid.464604.4
grid.4711.3,Child,grid.452528.c
grid.4711.3,Child,grid.450286.d
grid.4711.3,Child,grid.425217.7
grid.4711.3,Child,grid.452561.1
grid.4711.3,Child,grid.419051.8
grid.4711.3,Child,grid.435011.2
grid.4711.3,Child,grid.450285.e
grid.4711.3,Child,grid.425178.d
grid.4711.3,Child,grid.418900.4
grid.4711.3,Child,grid.452504.2
grid.4711.3,Child,grid.419129.6
grid.4711.3,Child,grid.466782.9
grid.4711.3,Child,grid.450922.8
grid.4711.3,Child,grid.481584.4
grid.4711.3,Child,grid.469456.c
grid.4711.3,Child,grid.418774.9
grid.4711.3,Child,grid.473617.0
grid.4711.3,Child,grid.417541.2
grid.4711.3,Child,grid.419099.c
grid.4711.3,Child,grid.420259.8
grid.4711.3,Child,grid.473348.f
grid.4711.3,Child,grid.466805.9
grid.4711.3,Child,grid.473650.3
grid.4711.3,Child,grid.419120.f
grid.4711.3,Child,grid.466812.f
grid.4711.3,Child,grid.418891.d
grid.4711.3,Child,grid.419121.e
grid.4711.3,Child,grid.466831.e
grid.4711.3,Child,grid.466825.b
grid.4711.3,Child,grid.419104.9
grid.4711.3,Child,grid.466882.6
grid.4711.3,Child,grid.466857.e
grid.4711.3,Child,grid.428973.3
grid.4711.3,Child,grid.420025.1
grid.4711.3,Child,grid.428469.5
grid.4714.6,Related,grid.24381.3c
grid.4756.0,Related,grid.413682.a
grid.4756.0,Related,grid.439471.c
grid.4777.3,Related,grid.413639.a
grid.4777.3,Related,grid.412914.b
grid.4777.3,Related,grid.468883.9
grid.4777.3,Related,grid.416338.b
grid.4777.3,Related,grid.416232.0
grid.4777.3,Related,grid.417906.d
grid.4777.3,Related,grid.470672.0
grid.4795.f,Related,grid.411068.a
grid.4795.f,Related,grid.410526.4
grid.4795.f,Related,grid.144756.5
grid.4808.4,Related,grid.412095.b
grid.4808.4,Related,grid.412488.3
grid.4808.4,Related,grid.412688.1
grid.4817.a,Related,grid.277151.7
grid.4817.a,Related,grid.488848.0
grid.4817.a,Child,grid.463837.d
grid.4817.a,Child,grid.462886.6
grid.4817.a,Child,grid.463874.a
grid.4817.a,Child,grid.464096.9
grid.4817.a,Child,grid.461905.f
grid.4817.a,Child,grid.462318.a
grid.4817.a,Child,grid.462104.5
grid.4817.a,Child,grid.484419.4
grid.4817.a,Child,grid.462931.b
grid.4817.a,Child,grid.463913.a
grid.4817.a,Child,grid.463940.c
grid.4817.a,Child,grid.463945.9
grid.4817.a,Child,grid.463969.7
grid.4817.a,Child,grid.463880.1
grid.4825.b,Child,grid.470681.c
grid.4825.b,Child,grid.466785.e
grid.4825.b,Child,grid.484419.4
grid.4825.b,Child,grid.463763.3
grid.4827.9,Related,grid.461360.6
grid.4827.9,Related,grid.415914.c
grid.4827.9,Related,grid.416122.2
grid.4827.9,Related,grid.415947.a
grid.4830.f,Related,grid.4494.d
grid.4830.f,Child,grid.450170.7
grid.4836.9,Parent,grid.5018.c
grid.4842.a,Related,grid.412539.8
grid.4861.b,Related,grid.411374.4
grid.4861.b,Child,grid.410510.1
grid.4862.8,Related,grid.416270.6
grid.4868.2,Related,grid.414650.2
grid.4868.2,Related,grid.439257.e
grid.4868.2,Related,grid.454365.5
grid.4868.2,Related,grid.415588.5
grid.4868.2,Parent,grid.4464.2
grid.4886.2,Child,grid.494767.f
grid.4886.2,Child,grid.482762.d
grid.4886.2,Child,grid.466114.0
grid.4886.2,Child,grid.494807.6
grid.4886.2,Child,grid.466124.3
grid.4886.2,Child,grid.466117.3
grid.4886.2,Child,grid.466116.2
grid.4886.2,Child,grid.466119.d
grid.4886.2,Child,grid.466115.1
grid.4886.2,Child,grid.466121.6
grid.4886.2,Child,grid.466112.6
grid.4886.2,Child,grid.466123.4
grid.4886.2,Child,grid.466118.c
grid.4886.2,Child,grid.466120.7
grid.4886.2,Child,grid.466122.5
grid.4886.2,Child,grid.495209.3
grid.4886.2,Child,grid.417808.2
grid.4886.2,Child,grid.493368.3
grid.4886.2,Child,grid.483432.a
grid.4886.2,Child,grid.483443.c
grid.4886.2,Child,grid.494538.7
grid.4886.2,Child,grid.493312.e
grid.4886.2,Child,grid.494902.2
grid.4886.2,Child,grid.493349.0
grid.4886.2,Child,grid.494934.7
grid.4886.2,Child,grid.466113.7
grid.4886.2,Child,grid.470117.4
grid.4886.2,Child,grid.466125.2
grid.4886.2,Child,grid.467111.4
grid.4886.2,Child,grid.493425.d
grid.4886.2,Child,grid.415877.8
grid.4886.2,Child,grid.465325.3
grid.4886.2,Child,grid.473330.0
grid.4886.2,Child,grid.426536.0
grid.4886.2,Child,grid.494626.b
grid.4912.e,Related,grid.414315.6
grid.4912.e,Related,grid.414919.0
grid.4912.e,Related,grid.415614.3
grid.4912.e,Related,grid.417310.0
grid.4912.e,Related,grid.417322.1
grid.4912.e,Related,grid.416068.d
grid.4912.e,Related,grid.416821.8
grid.4912.e,Related,grid.412459.f
grid.4912.e,Related,grid.416954.b
grid.4929.6,Child,grid.497368.7
grid.4970.a,Parent,grid.4464.2
grid.4973.9,Related,grid.5254.6
grid.4973.9,Child,grid.411719.b
grid.4973.9,Child,grid.411905.8
grid.4973.9,Child,grid.419352.8
grid.4973.9,Child,grid.466916.a
grid.4973.9,Child,grid.475435.4
grid.4987.2,Parent,grid.424848.6
grid.4989.c,Related,grid.468707.a
grid.4989.c,Related,grid.411371.1
grid.4989.c,Related,grid.50545.31
grid.4989.c,Related,grid.412157.4
grid.4989.c,Related,grid.418119.4
grid.4989.c,Related,grid.412209.c
grid.4989.c,Child,grid.482765.a
grid.4989.c,Child,grid.483816.0
grid.4991.5,Related,grid.415084.c
grid.4991.5,Related,grid.415719.f
grid.4991.5,Related,grid.8348.7
grid.4991.5,Related,grid.173746.0
grid.4991.5,Related,grid.454382.c
grid.4991.5,Related,grid.451190.8
grid.4991.5,Related,grid.416938.1
grid.4991.5,Related,grid.270683.8
grid.4991.5,Child,grid.470387.f
grid.4991.5,Child,grid.470392.b
grid.4991.5,Child,grid.470899.b
grid.5012.6,Related,grid.413532.2
grid.5012.6,Related,grid.412966.e
grid.5012.6,Related,grid.414711.6
grid.5012.6,Child,grid.440516.2
grid.5012.6,Child,grid.495423.d
grid.5018.c,Child,grid.496758.1
grid.5018.c,Child,grid.423969.3
grid.5018.c,Child,grid.418331.c
grid.5018.c,Child,grid.425416.0
grid.5018.c,Child,grid.481817.3
grid.5018.c,Child,grid.424848.6
grid.5018.c,Child,grid.472630.4
grid.5018.c,Child,grid.4836.9
grid.5018.c,Child,grid.418861.2
grid.5018.c,Child,grid.419012.f
grid.5018.c,Child,grid.481803.6
grid.5018.c,Child,grid.425415.3
grid.5018.c,Child,grid.425578.9
grid.5018.c,Child,grid.481823.4
grid.5018.c,Child,grid.462746.5
grid.5018.c,Child,grid.419766.b
grid.5037.1,Child,grid.465460.5
grid.5037.1,Child,grid.484736.a
grid.5072.0,Child,grid.424926.f
grid.5110.5,Related,grid.411580.9
grid.5110.5,Related,grid.475761.6
grid.5115.0,Related,grid.120073.7
grid.5117.2,Related,grid.27530.33
grid.5132.5,Related,grid.10419.3d
grid.5133.4,Related,grid.411490.9
grid.5169.b,Parent,grid.423685.e
grid.5214.2,Related,grid.470065.0
grid.5214.2,Related,grid.413157.5
grid.5216.0,Related,grid.411565.2
grid.5239.d,Related,grid.411057.6
grid.5239.d,Related,grid.411280.e
grid.5252.0,Related,grid.419801.5
grid.5252.0,Related,grid.411095.8
grid.5252.0,Child,grid.469877.3
grid.5252.0,Child,grid.469346.a
grid.5253.1,Related,grid.7700.0
grid.5253.1,Child,grid.470019.b
grid.5253.1,Child,grid.469888.3
grid.5253.1,Child,grid.470022.3
grid.5253.1,Child,grid.470023.2
grid.5253.1,Child,grid.488831.e
grid.5253.1,Child,grid.491951.1
grid.5253.1,Child,grid.492125.9
grid.5253.1,Child,grid.491895.8
grid.5254.6,Related,grid.413660.6
grid.5254.6,Related,grid.411702.1
grid.5254.6,Related,grid.490641.e
grid.5254.6,Related,grid.413763.4
grid.5254.6,Related,grid.4973.9
grid.5254.6,Related,grid.415046.2
grid.5254.6,Related,grid.411646.0
grid.5254.6,Related,grid.411719.b
grid.5254.6,Related,grid.411900.d
grid.5254.6,Related,grid.414289.2
grid.5254.6,Related,grid.411905.8
grid.5254.6,Related,grid.466916.a
grid.5254.6,Related,grid.414092.a
grid.5254.6,Related,grid.413717.7
grid.5254.6,Related,grid.416369.f
grid.5254.6,Related,grid.7143.1
grid.5254.6,Related,grid.475435.4
grid.5254.6,Related,grid.416059.f
grid.5254.6,Related,grid.474779.e
grid.5254.6,Child,grid.488278.9
grid.5254.6,Child,grid.482425.d
grid.5268.9,Related,grid.411086.a
grid.5284.b,Related,grid.411414.5
grid.5284.b,Child,grid.11486.3a
grid.5288.7,Related,grid.414029.a
grid.5288.7,Related,grid.488511.1
grid.5288.7,Related,grid.410436.4
grid.5288.7,Related,grid.410404.5
grid.5288.7,Related,grid.416636.0
grid.5288.7,Related,grid.415835.e
grid.5288.7,Related,grid.433851.8
grid.5288.7,Child,grid.471405.3
grid.5290.e,Related,grid.456997.0
grid.5292.c,Related,grid.415868.6
grid.5326.2,Child,grid.462607.1
grid.5326.2,Child,grid.428502.9
grid.5326.2,Child,grid.452599.6
grid.5326.2,Child,grid.429047.c
grid.5326.2,Child,grid.472497.b
grid.5326.2,Child,grid.429141.b
grid.5326.2,Child,grid.464605.5
grid.5326.2,Child,grid.472642.1
grid.5326.2,Child,grid.433589.0
grid.5326.2,Child,grid.494651.b
grid.5326.2,Child,grid.428476.b
grid.5326.2,Child,grid.472716.1
grid.5326.2,Child,grid.464602.2
grid.5326.2,Child,grid.482259.0
grid.5326.2,Child,grid.473642.0
grid.5326.2,Child,grid.473560.3
grid.5326.2,Child,grid.473542.3
grid.5326.2,Child,grid.494655.f
grid.5326.2,Child,grid.435667.5
grid.5326.2,Child,grid.429135.8
grid.5326.2,Child,grid.473716.0
grid.5326.2,Child,grid.429699.9
grid.5326.2,Child,grid.428478.5
grid.5326.2,Child,grid.428479.4
grid.5326.2,Child,grid.494519.4
grid.5326.2,Child,grid.472639.d
grid.5326.2,Child,grid.483628.3
grid.5326.2,Child,grid.428480.2
grid.5326.2,Child,grid.429574.9
grid.5326.2,Child,grid.428485.7
grid.5326.2,Child,grid.419869.b
grid.5326.2,Child,grid.483108.6
grid.5326.2,Child,grid.473659.a
grid.5326.2,Child,grid.451498.5
grid.5326.2,Child,grid.494533.c
grid.5326.2,Child,grid.464603.3
grid.5326.2,Child,grid.433323.6
grid.5326.2,Child,grid.473662.2
grid.5326.2,Child,grid.466841.9
grid.5326.2,Child,grid.473331.1
grid.5326.2,Child,grid.466609.b
grid.5326.2,Child,grid.428490.3
grid.5326.2,Child,grid.429235.b
grid.5326.2,Child,grid.454291.f
grid.5326.2,Child,grid.410392.d
grid.5326.2,Child,grid.429249.0
grid.5326.2,Child,grid.429254.c
grid.5326.2,Child,grid.418879.b
grid.5326.2,Child,grid.494653.9
grid.5326.2,Child,grid.486154.a
grid.5326.2,Child,grid.428966.7
grid.5326.2,Child,grid.494561.b
grid.5326.2,Child,grid.472712.5
grid.5326.2,Child,grid.482823.7
grid.5326.2,Child,grid.421737.4
grid.5326.2,Child,grid.157869.4
grid.5326.2,Child,grid.419415.c
grid.5326.2,Child,grid.425378.f
grid.5326.2,Child,grid.425386.e
grid.5326.2,Child,grid.472635.1
grid.5326.2,Child,grid.419461.f
grid.5326.2,Child,grid.419463.d
grid.5326.2,Child,grid.494585.1
grid.5326.2,Child,grid.428504.f
grid.5326.2,Child,grid.418529.3
grid.5326.2,Child,grid.472645.6
grid.5326.2,Child,grid.419479.6
grid.5326.2,Child,grid.497276.9
grid.5326.2,Child,grid.494551.8
grid.5326.2,Child,grid.419490.1
grid.5326.2,Child,grid.419452.f
grid.5326.2,Child,grid.419488.8
grid.5326.2,Child,grid.419470.f
grid.5326.2,Child,grid.473657.4
grid.5326.2,Child,grid.419162.9
grid.5326.2,Child,grid.483453.d
grid.5326.2,Child,grid.462611.6
grid.5326.2,Child,grid.466837.8
grid.5326.2,Child,grid.483455.b
grid.5326.2,Child,grid.494525.b
grid.5326.2,Child,grid.193638.6
grid.5326.2,Child,grid.435850.f
grid.5326.2,Child,grid.435629.f
grid.5328.c,Child,grid.462854.9
grid.5328.c,Child,grid.462265.1
grid.5328.c,Child,grid.463900.8
grid.5328.c,Child,grid.482735.f
grid.5328.c,Child,grid.462707.0
grid.5328.c,Child,grid.462938.2
grid.5328.c,Child,grid.457350.0
grid.5328.c,Child,grid.457351.1
grid.5328.c,Child,grid.457353.3
grid.5328.c,Child,grid.457354.4
grid.5328.c,Child,grid.457355.5
grid.5328.c,Child,grid.457352.2
grid.5328.c,Child,grid.462496.b
grid.5328.c,Child,grid.420225.3
grid.5328.c,Child,grid.462063.5
grid.5328.c,Child,grid.484414.9
grid.5328.c,Child,grid.464004.2
grid.5328.c,Child,grid.464181.e
grid.5328.c,Child,grid.464003.5
grid.5328.c,Child,grid.464035.0
grid.5328.c,Child,grid.462931.b
grid.5328.c,Child,grid.464180.f
grid.5328.c,Child,grid.463766.6
grid.5328.c,Child,grid.464059.a
grid.5328.c,Child,grid.463907.f
grid.5328.c,Child,grid.462764.5
grid.5328.c,Child,grid.464638.b
grid.5328.c,Child,grid.457356.6
grid.5328.c,Child,grid.482754.8
grid.5328.c,Child,grid.464112.4
grid.5328.c,Child,grid.464072.3
grid.5329.d,Related,grid.484678.1
grid.5330.5,Related,grid.419804.0
grid.5330.5,Related,grid.411668.c
grid.5333.6,Related,grid.482253.a
grid.5335.0,Related,grid.120073.7
grid.5335.0,Related,grid.415163.4
grid.5335.0,Related,grid.469353.e
grid.5335.0,Related,grid.414810.8
grid.5335.0,Related,grid.454369.9
grid.5335.0,Related,grid.417155.3
grid.5335.0,Related,grid.415519.d
grid.5335.0,Related,grid.416047.0
grid.5335.0,Related,grid.449973.4
grid.5335.0,Related,grid.450000.1
grid.5335.0,Child,grid.431478.d
grid.5335.0,Child,grid.468106.d
grid.5335.0,Child,grid.470869.4
grid.5335.0,Child,grid.470900.a
grid.5335.0,Child,grid.482849.b
grid.5337.2,Related,grid.415175.3
grid.5337.2,Related,grid.415172.4
grid.5337.2,Related,grid.418482.3
grid.5337.2,Related,grid.415059.c
grid.5337.2,Related,grid.454367.7
grid.5337.2,Related,grid.454368.8
grid.5337.2,Related,grid.416544.6
grid.5337.2,Related,grid.415174.2
grid.5338.d,Related,grid.411289.7
grid.5338.d,Child,grid.470047.0
grid.5342.0,Related,grid.410566.0
grid.5342.0,Related,grid.426541.0
grid.5342.0,Child,grid.11486.3a
grid.5371.0,Child,grid.484736.a
grid.5373.2,Child,grid.470106.4
grid.5374.5,Related,grid.488408.8
grid.5374.5,Child,grid.411797.d
grid.5379.8,Related,grid.440181.8
grid.5379.8,Related,grid.416375.2
grid.5379.8,Related,grid.419319.7
grid.5379.8,Related,grid.416450.2
grid.5379.8,Related,grid.415910.8
grid.5379.8,Related,grid.415721.4
grid.5379.8,Related,grid.417251.4
grid.5379.8,Related,grid.412454.2
grid.5379.8,Related,grid.5465.2
grid.5379.8,Related,grid.449998.1
grid.5379.8,Related,grid.417286.e
grid.5386.8,Related,grid.410373.2
grid.5386.8,Related,grid.413132.6
grid.5386.8,Related,grid.63368.38
grid.5386.8,Related,grid.415933.9
grid.5386.8,Related,grid.416112.1
grid.5386.8,Related,grid.51462.34
grid.5386.8,Related,grid.243789.3
grid.5386.8,Related,grid.416124.4
grid.5386.8,Related,grid.415436.1
grid.5386.8,Related,grid.413734.6
grid.5386.8,Related,grid.461824.d
grid.5386.8,Related,grid.416973.e
grid.5386.8,Related,grid.417280.8
grid.5386.8,Child,grid.454120.6
grid.5386.8,Child,grid.468354.8
grid.5386.8,Child,grid.471410.7
grid.5388.6,Related,grid.488492.b
grid.5388.6,Child,grid.462157.3
grid.5388.6,Child,grid.461907.d
grid.5388.6,Child,grid.463991.0
grid.5388.6,Child,grid.462959.5
grid.5388.6,Child,grid.462909.0
grid.5388.6,Child,grid.462771.1
grid.5390.f,Related,grid.411492.b
grid.5395.a,Related,grid.414498.4
grid.5399.6,Related,grid.411266.6
grid.5399.6,Child,grid.463764.4
grid.5399.6,Child,grid.464360.3
grid.5399.6,Child,grid.463780.e
grid.5399.6,Child,grid.470046.1
grid.5399.6,Child,grid.463857.b
grid.5399.6,Child,grid.469496.0
grid.5399.6,Child,grid.464103.4
grid.5399.6,Child,grid.469407.8
grid.5399.6,Child,grid.463833.9
grid.5399.6,Child,grid.417850.f
grid.5399.6,Child,grid.462081.9
grid.5399.6,Child,grid.464064.4
grid.5399.6,Child,grid.463874.a
grid.5399.6,Child,grid.462942.f
grid.5399.6,Child,grid.463876.8
grid.5399.6,Child,grid.462364.1
grid.5399.6,Child,grid.470941.f
grid.5399.6,Child,grid.463997.6
grid.5399.6,Child,grid.462456.7
grid.5399.6,Child,grid.473594.8
grid.5399.6,Child,grid.461865.8
grid.5399.6,Child,grid.462486.a
grid.5399.6,Child,grid.462494.9
grid.5399.6,Child,grid.482738.2
grid.5399.6,Child,grid.462174.2
grid.5399.6,Child,grid.496914.7
grid.5399.6,Child,grid.483397.2
grid.5399.6,Child,grid.450959.4
grid.5399.6,Child,grid.493284.0
grid.5399.6,Child,grid.464118.e
grid.5399.6,Child,grid.463881.0
grid.5399.6,Child,grid.463971.e
grid.5399.6,Child,grid.462776.6
grid.5399.6,Child,grid.469471.9
grid.5399.6,Child,grid.462870.f
grid.5399.6,Child,grid.463963.d
grid.5399.6,Child,grid.463724.0
grid.5399.6,Child,grid.462878.7
grid.5399.6,Child,grid.463707.1
grid.5399.6,Child,grid.462848.4
grid.5399.6,Child,grid.463931.a
grid.5399.6,Child,grid.463877.9
grid.5399.6,Child,grid.464051.2
grid.5399.6,Child,grid.463924.e
grid.5399.6,Child,grid.464138.c
grid.5399.6,Child,grid.469997.c
grid.5399.6,Child,grid.493853.0
grid.5403.2,Parent,grid.425975.8
grid.5406.7,Child,grid.474511.2
grid.5406.7,Child,grid.426094.d
grid.5406.7,Child,grid.425300.0
grid.5406.7,Child,grid.474512.1
grid.5406.7,Child,grid.451281.b
grid.5406.7,Child,grid.452598.7
grid.5406.7,Child,grid.448066.8
grid.5406.7,Child,grid.424295.c
grid.5406.7,Child,grid.426119.9
grid.5406.7,Child,grid.437542.3
grid.5406.7,Child,grid.474506.4
grid.5406.7,Child,grid.426107.6
grid.5406.7,Child,grid.437759.b
grid.5406.7,Child,grid.458701.f
grid.5406.7,Child,grid.422187.a
grid.5406.7,Child,grid.426110.0
grid.5406.7,Child,grid.497371.f
grid.5406.7,Child,grid.480381.6
grid.5406.7,Child,grid.426109.8
grid.5406.7,Child,grid.437755.7
grid.5406.7,Child,grid.480383.4
grid.5406.7,Child,grid.14601.32
grid.5406.7,Child,grid.419233.e
grid.5465.2,Related,grid.5379.8
grid.5465.2,Child,grid.417147.0
grid.5465.2,Child,grid.417286.e
grid.5477.1,Related,grid.10914.3d
grid.5477.1,Related,grid.7692.a
grid.5491.9,Related,grid.454385.b
grid.5491.9,Related,grid.478079.5
grid.5491.9,Related,grid.415216.5
grid.5491.9,Related,grid.415470.3
grid.5491.9,Related,grid.416128.8
grid.5491.9,Related,grid.416220.3
grid.5491.9,Related,grid.123047.3
grid.5509.9,Related,grid.413771.7
grid.5509.9,Related,grid.412330.7
grid.5510.1,Related,grid.411279.8
grid.5510.1,Related,grid.55325.34
grid.5510.1,Related,grid.457720.3
grid.5515.4,Related,grid.465524.4
grid.5515.4,Related,grid.411107.2
grid.5515.4,Related,grid.419651.e
grid.5515.4,Related,grid.73221.35
grid.5515.4,Related,grid.411251.2
grid.5515.4,Child,grid.466793.9
grid.5515.4,Child,grid.473520.7
grid.5570.7,Related,grid.412471.5
grid.5570.7,Related,grid.477456.3
grid.5570.7,Related,grid.416438.c
grid.5570.7,Related,grid.411091.c
grid.5570.7,Related,grid.459734.8
grid.5570.7,Child,grid.463177.0
grid.5571.6,Child,grid.482738.2
grid.5571.6,Child,grid.462187.e
grid.5571.6,Child,grid.463907.f
grid.5571.6,Child,grid.470942.c
grid.5571.6,Child,grid.482755.9
grid.5583.b,Child,grid.462017.6
grid.5583.b,Child,grid.464360.3
grid.5583.b,Child,grid.457349.8
grid.5583.b,Child,grid.457348.9
grid.5583.b,Child,grid.462737.3
grid.5583.b,Child,grid.468120.9
grid.5583.b,Child,grid.462794.a
grid.5583.b,Child,grid.493850.3
grid.5583.b,Child,grid.462692.d
grid.5583.b,Child,grid.457258.9
grid.5583.b,Child,grid.457262.0
grid.5583.b,Child,grid.457260.2
grid.5583.b,Child,grid.457276.5
grid.5583.b,Child,grid.419786.5
grid.5583.b,Child,grid.462307.4
grid.5583.b,Child,grid.493851.2
grid.5583.b,Child,grid.457286.a
grid.5583.b,Child,grid.418192.7
grid.5583.b,Child,grid.462049.d
grid.5583.b,Child,grid.462411.4
grid.5583.b,Child,grid.462137.5
grid.5583.b,Child,grid.462524.3
grid.5583.b,Child,grid.484414.9
grid.5583.b,Child,grid.462552.2
grid.5583.b,Child,grid.462761.0
grid.5583.b,Child,grid.462518.c
grid.5583.b,Child,grid.462960.f
grid.5583.b,Child,grid.457340.1
grid.5583.b,Child,grid.463726.2
grid.5583.b,Child,grid.463992.3
grid.5583.b,Child,grid.462538.e
grid.5583.b,Child,grid.462531.7
grid.5583.b,Child,grid.464100.7
grid.5583.b,Child,grid.464074.5
grid.5590.9,Related,grid.413532.2
grid.5590.9,Related,grid.414711.6
grid.5590.9,Related,grid.10417.33
grid.5596.f,Related,grid.420028.c
