Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
ST2 9AJ,Yes,53.024397,-2.144798,390385,347466,SJ903474,1/1/1980 12:00:00 AM,,134,37,16,"Stoke-On-Trent",3.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AL,Yes,53.025434,-2.142461,390542,347581,SJ905475,1/1/1980 12:00:00 AM,,134,18,8,"Stoke-On-Trent",3.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AN,No,53.020475,-2.139686,390727,347029,SJ907470,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,139,,,"Stoke-On-Trent",3.1,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AP,Yes,53.023167,-2.127081,391573,347326,SJ915473,11/1/2004 12:00:00 AM,,169,10,4,"Longton",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AQ,Yes,53.024531,-2.146051,390301,347481,SJ903474,1/1/1980 12:00:00 AM,,128,60,24,"Stoke-On-Trent",3.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AR,Yes,53.026242,-2.143313,390485,347671,SJ904476,1/1/1980 12:00:00 AM,,131,143,59,"Stoke-On-Trent",3.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AS,Yes,53.025307,-2.135811,390988,347566,SJ909475,1/1/1980 12:00:00 AM,,144,17,8,"Stoke-On-Trent",3.6,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AT,Yes,53.026132,-2.137066,390904,347658,SJ909476,1/1/1980 12:00:00 AM,,143,73,36,"Stoke-On-Trent",3.6,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AU,Yes,53.025099,-2.13657,390937,347543,SJ909475,1/1/1980 12:00:00 AM,,143,58,31,"Stoke-On-Trent",3.5,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AW,Yes,53.025212,-2.140015,390706,347556,SJ907475,1/1/1980 12:00:00 AM,,137,53,28,"Stoke-On-Trent",3.3,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AX,Yes,53.024949,-2.134721,391061,347526,SJ910475,1/1/1980 12:00:00 AM,,145,31,15,"Stoke-On-Trent",3.6,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AY,Yes,53.024418,-2.134645,391066,347467,SJ910474,1/1/1980 12:00:00 AM,,146,24,11,"Stoke-On-Trent",3.6,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AZ,Yes,53.024665,-2.138969,390776,347495,SJ907474,1/1/1980 12:00:00 AM,,140,19,7,"Stoke-On-Trent",3.4,"Stoke-on-Trent","Stoke-on-Trent"
