Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
DN10 4QL,Yes,53.406029,-0.834298,477593,390545,SK775905,1/1/1980 12:00:00 AM,,20,1,1,"Gainsborough Central",4.3,"",""
DN10 4QN,Yes,53.401509,-0.829924,477892,390047,SK778900,1/1/1980 12:00:00 AM,,20,42,16,"Gainsborough Central",4.0,"Beckingham",""
DN10 4QP,Yes,53.407486,-0.894927,473560,390643,SK735906,1/1/1980 12:00:00 AM,,68,16,6,"Gainsborough Central",8.3,"Gringley on the Hill",""
DN10 4QQ,Yes,53.402991,-0.833388,477659,390208,SK776902,1/1/1980 12:00:00 AM,,20,25,13,"Gainsborough Central",4.2,"Beckingham",""
DN10 4QR,Yes,53.401543,-0.902617,473059,389974,SK730899,1/1/1980 12:00:00 AM,,37,,,"Gainsborough Central",8.8,"",""
DN10 4QS,No,53.401785,-0.903498,473000,390000,SK729899,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,36,,,"Gainsborough Central",8.9,"",""
DN10 4QT,Yes,53.407515,-0.896115,473481,390645,SK734906,1/1/1980 12:00:00 AM,,65,9,3,"Gainsborough Central",8.4,"Gringley on the Hill",""
DN10 4QU,Yes,53.408013,-0.897471,473390,390699,SK733906,1/1/1980 12:00:00 AM,,63,13,4,"Gainsborough Central",8.5,"Gringley on the Hill",""
DN10 4QW,Yes,53.398199,-0.825066,478221,389684,SK782896,12/1/1981 12:00:00 AM,,17,41,16,"Gainsborough Central",3.7,"Beckingham",""
DN10 4QX,Yes,53.408459,-0.897128,473412,390749,SK734907,1/1/1980 12:00:00 AM,,61,15,10,"Gainsborough Central",8.5,"Gringley on the Hill",""
DN10 4QY,Yes,53.408492,-0.89976,473237,390750,SK732907,1/1/1980 12:00:00 AM,,60,46,19,"Gainsborough Central",8.7,"Gringley on the Hill",""
