Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
WN8 8HA,Yes,53.551185,-2.802103,346955,406360,SD469063,1/1/1980 12:00:00 AM,,63,48,18,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8HB,Yes,53.551309,-2.803811,346842,406376,SD468063,1/1/1980 12:00:00 AM,,63,24,17,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8HD,Yes,53.550281,-2.802886,346902,406260,SD469062,1/1/1980 12:00:00 AM,,63,94,60,"Rainford",3.8,"Wigan","Skelmersdale"
WN8 8HE,Yes,53.550535,-2.803704,346848,406289,SD468062,1/1/1980 12:00:00 AM,,63,21,8,"Rainford",3.8,"Wigan","Skelmersdale"
WN8 8HF,Yes,53.550978,-2.804876,346771,406339,SD467063,1/1/1980 12:00:00 AM,,62,28,14,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8HG,Yes,53.550217,-2.804409,346801,406254,SD468062,1/1/1980 12:00:00 AM,,63,104,63,"Rainford",3.8,"Wigan","Skelmersdale"
WN8 8HH,Yes,53.548745,-2.802766,346908,406089,SD469060,1/1/1980 12:00:00 AM,,68,55,33,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8HJ,Yes,53.548413,-2.80276,346908,406053,SD469060,1/1/1980 12:00:00 AM,,68,65,33,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8HL,Yes,53.547869,-2.802085,346952,405992,SD469059,10/1/1984 12:00:00 AM,,70,39,27,"Rainford",3.5,"Wigan","Skelmersdale"
WN8 8HN,Yes,53.547866,-2.80121,347010,405991,SD470059,1/1/1980 12:00:00 AM,,69,101,63,"Rainford",3.5,"Wigan","Skelmersdale"
WN8 8HP,Yes,53.550983,-2.806778,346645,406341,SD466063,1/1/1980 12:00:00 AM,,60,20,7,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8HQ,Yes,53.548599,-2.801813,346971,406073,SD469060,1/1/1980 12:00:00 AM,,69,18,5,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8HR,Yes,53.55105,-2.807519,346596,406349,SD465063,1/1/1980 12:00:00 AM,,61,,,"Rainford",4.0,"Wigan","Skelmersdale"
WN8 8HS,Yes,53.550544,-2.806376,346671,406292,SD466062,1/1/1980 12:00:00 AM,,61,20,11,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8HT,Yes,53.55129,-2.80529,346744,406375,SD467063,1/1/1980 12:00:00 AM,,61,100,41,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8HU,Yes,53.552406,-2.807786,346580,406501,SD465065,1/1/1980 12:00:00 AM,,61,8,4,"Rainford",4.1,"Wigan","Skelmersdale"
WN8 8HW,Yes,53.550106,-2.80483,346773,406242,SD467062,1/1/1980 12:00:00 AM,,63,86,33,"Rainford",3.8,"Wigan","Skelmersdale"
WN8 8HX,Yes,53.551929,-2.806494,346665,406447,SD466064,1/1/1980 12:00:00 AM,,62,140,66,"Rainford",4.0,"Wigan","Skelmersdale"
WN8 8HY,Yes,53.551597,-2.805099,346757,406409,SD467064,1/1/1980 12:00:00 AM,,62,46,13,"Rainford",4.0,"Wigan","Skelmersdale"
WN8 8HZ,Yes,53.552402,-2.805688,346719,406499,SD467064,1/1/1980 12:00:00 AM,,63,75,37,"Rainford",4.1,"Wigan","Skelmersdale"
WN8 8JA,Yes,53.552432,-2.806594,346659,406503,SD466065,1/1/1980 12:00:00 AM,,62,18,11,"Rainford",4.1,"Wigan","Skelmersdale"
WN8 8JB,Yes,53.552385,-2.806895,346639,406498,SD466064,1/1/1980 12:00:00 AM,,62,40,21,"Rainford",4.1,"Wigan","Skelmersdale"
WN8 8JD,Yes,53.552291,-2.807452,346602,406487,SD466064,1/1/1980 12:00:00 AM,,62,32,13,"Rainford",4.1,"Wigan","Skelmersdale"
WN8 8JE,Yes,53.552312,-2.808388,346540,406491,SD465064,3/1/1982 12:00:00 AM,,61,19,15,"Rainford",4.1,"Wigan","Skelmersdale"
WN8 8JF,No,53.548814,-2.805907,346700,406100,SD467060,1/1/1980 12:00:00 AM,12/1/1994 12:00:00 AM,66,,,"Rainford",3.7,"Wigan","Skelmersdale"
WN8 8JG,No,53.548834,-2.802889,346900,406099,SD468060,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,68,,,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8JH,No,53.548834,-2.802889,346900,406099,SD468060,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,68,,,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8JJ,Yes,53.552277,-2.809565,346462,406488,SD464064,6/1/2002 12:00:00 AM,,60,25,11,"Rainford",4.1,"Wigan","Skelmersdale"
WN8 8JL,Yes,53.552831,-2.810059,346430,406550,SD464065,5/1/2002 12:00:00 AM,,60,103,39,"Rainford",4.2,"Wigan","Skelmersdale"
WN8 8JQ,Yes,53.551869,-2.810025,346431,406442,SD464064,3/1/1982 12:00:00 AM,,62,61,20,"Rainford",4.1,"Wigan","Skelmersdale"
