Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
SW3 2WS,No,51.46324,-0.139336,529353,175449,TQ293754,7/1/2015 12:00:00 AM,12/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 2XB,No,51.463324,-0.138901,529383,175459,TQ293754,6/1/2003 12:00:00 AM,1/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 2YL,No,51.46324,-0.139336,529353,175449,TQ293754,7/1/2006 12:00:00 AM,12/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 2YQ,Yes,51.463324,-0.138901,529383,175459,TQ293754,10/1/2014 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 2ZP,No,51.463324,-0.138901,529383,175459,TQ293754,6/1/1998 12:00:00 AM,8/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 3FB,No,51.463324,-0.138901,529383,175459,TQ293754,12/1/2000 12:00:00 AM,2/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 3FD,No,51.46324,-0.139336,529353,175449,TQ293754,3/1/2014 12:00:00 AM,2/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 3HP,No,51.46324,-0.139336,529353,175449,TQ293754,2/1/1990 12:00:00 AM,1/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 3JT,Yes,51.463324,-0.138901,529383,175459,TQ293754,5/1/1994 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 3WF,No,51.463324,-0.138901,529383,175459,TQ293754,6/1/1998 12:00:00 AM,1/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
