Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
B10 0AA,No,52.470072,-1.876301,408500,285800,SP085857,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,120,,,"Birmingham Bordesley",0.2,"West Midlands","Birmingham"
B10 0AD,Yes,52.469143,-1.873713,408676,285697,SP086856,1/1/1980 12:00:00 AM,,118,,,"Birmingham Bordesley",0.4,"West Midlands","Birmingham"
B10 0AP,No,52.465562,-1.863067,409400,285300,SP093852,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,118,,,"Small Heath",0.3,"West Midlands","Birmingham"
B10 0AS,No,52.465562,-1.863067,409400,285300,SP093852,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,118,,,"Small Heath",0.3,"West Midlands","Birmingham"
B10 0AT,No,52.465562,-1.863067,409400,285300,SP093852,8/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,118,,,"Small Heath",0.3,"West Midlands","Birmingham"
B10 0DR,No,52.461965,-1.861606,409500,284900,SP095848,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,119,,,"Small Heath",0.2,"West Midlands","Birmingham"
B10 0DS,No,52.461965,-1.861606,409500,284900,SP095848,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,119,,,"Small Heath",0.2,"West Midlands","Birmingham"
B10 0DU,No,52.461965,-1.861606,409500,284900,SP095848,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,119,,,"Small Heath",0.2,"West Midlands","Birmingham"
B11 1AA,Yes,52.459539,-1.871415,408834,284629,SP088846,1/1/1980 12:00:00 AM,,121,33,7,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1AB,Yes,52.462608,-1.87463,408615,284970,SP086849,1/1/1980 12:00:00 AM,,123,47,15,"Small Heath",1.0,"West Midlands","Birmingham"
B11 1AD,Yes,52.461438,-1.873176,408714,284840,SP087848,1/1/1980 12:00:00 AM,,124,128,71,"Small Heath",1.0,"West Midlands","Birmingham"
B11 1AE,No,52.461578,-1.869673,408952,284856,SP089848,6/1/1997 12:00:00 AM,7/1/2001 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1AG,Yes,52.463797,-1.876378,408496,285102,SP084851,1/1/1980 12:00:00 AM,,123,43,12,"Birmingham Bordesley",0.9,"West Midlands","Birmingham"
B11 1AH,No,52.463573,-1.876938,408458,285077,SP084850,1/1/1980 12:00:00 AM,8/1/2009 12:00:00 AM,124,,,"Birmingham Bordesley",0.9,"West Midlands","Birmingham"
B11 1AJ,Yes,52.464912,-1.876846,408464,285226,SP084852,1/1/1980 12:00:00 AM,,121,5,1,"Birmingham Bordesley",0.8,"West Midlands","Birmingham"
B11 1AL,No,52.46378,-1.877791,408400,285100,SP084850,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,123,,,"Birmingham Bordesley",0.9,"West Midlands","Birmingham"
B11 1AN,Yes,52.466252,-1.877416,408425,285375,SP084853,1/1/1980 12:00:00 AM,,121,47,29,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1AP,No,52.465578,-1.877786,408400,285300,SP084852,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,121,,,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1AQ,No,52.46341,-1.875746,408539,285059,SP085850,1/1/1980 12:00:00 AM,3/1/2002 12:00:00 AM,123,,,"Birmingham Bordesley",1.0,"West Midlands","Birmingham"
B11 1AR,Yes,52.467844,-1.877897,408392,285552,SP083855,1/1/2004 12:00:00 AM,,126,10,2,"Birmingham Bordesley",0.4,"West Midlands","Birmingham"
B11 1AW,No,52.465632,-1.877182,408441,285306,SP084853,1/1/1980 12:00:00 AM,12/1/2017 12:00:00 AM,121,,,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1AZ,No,52.458701,-1.869696,408951,284536,SP089845,6/1/2001 12:00:00 AM,4/1/2002 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1BA,No,52.469174,-1.877776,408400,285700,SP084856,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,126,,,"Birmingham Bordesley",0.3,"West Midlands","Birmingham"
B11 1BB,No,52.469174,-1.877776,408400,285700,SP084856,7/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,126,,,"Birmingham Bordesley",0.3,"West Midlands","Birmingham"
B11 1BD,No,52.467373,-1.874837,408600,285500,SP086854,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,117,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1BE,No,52.468274,-1.876307,408500,285600,SP084855,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,122,,,"Birmingham Bordesley",0.4,"West Midlands","Birmingham"
B11 1BG,Yes,52.46842,-1.873799,408670,285616,SP086856,1/1/1980 12:00:00 AM,,119,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1BH,Yes,52.46799,-1.875242,408572,285568,SP085855,2/1/1984 12:00:00 AM,,119,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1BJ,No,52.451196,-1.879297,408300,283700,SP083836,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,134,,,"Small Heath",1.9,"West Midlands","Birmingham"
B11 1BL,Yes,52.469614,-1.876538,408484,285749,SP084857,2/1/1984 12:00:00 AM,,121,,,"Birmingham Bordesley",0.3,"West Midlands","Birmingham"
B11 1BN,Yes,52.468734,-1.877542,408416,285651,SP084856,1/1/1980 12:00:00 AM,,125,,,"Birmingham Bordesley",0.3,"West Midlands","Birmingham"
B11 1BP,Yes,52.46872,-1.87686,408462,285649,SP084856,1/1/1980 12:00:00 AM,,123,,,"Birmingham Bordesley",0.4,"West Midlands","Birmingham"
B11 1BQ,No,52.467375,-1.876309,408500,285500,SP085854,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,120,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1BS,No,52.468274,-1.876307,408500,285600,SP084855,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,122,,,"Birmingham Bordesley",0.4,"West Midlands","Birmingham"
B11 1BT,Yes,52.467792,-1.875066,408584,285546,SP085855,10/1/2014 12:00:00 AM,,118,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1BU,Yes,52.468345,-1.875364,408564,285608,SP085856,1/1/1993 12:00:00 AM,,120,,,"Birmingham Bordesley",0.4,"West Midlands","Birmingham"
B11 1BW,Yes,52.469065,-1.875951,408524,285688,SP085856,9/1/2014 12:00:00 AM,,121,,,"Birmingham Bordesley",0.3,"West Midlands","Birmingham"
B11 1BX,No,52.468275,-1.877779,408400,285600,SP083855,1/1/1993 12:00:00 AM,12/1/1995 12:00:00 AM,125,,,"Birmingham Bordesley",0.4,"West Midlands","Birmingham"
B11 1BY,Yes,52.467627,-1.876411,408493,285528,SP084855,7/1/1983 12:00:00 AM,,121,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1DA,Yes,52.466918,-1.877812,408398,285449,SP083854,1/1/1980 12:00:00 AM,,123,,,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1DB,No,52.458701,-1.869696,408951,284536,SP089845,1/1/1980 12:00:00 AM,2/1/2006 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1DE,No,52.460167,-1.861612,409500,284700,SP094846,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,115,,,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1DG,Yes,52.461201,-1.862138,409464,284815,SP094848,1/1/1980 12:00:00 AM,,117,,,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1DH,No,52.461067,-1.863081,409400,284800,SP093847,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,118,,,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1DJ,No,52.458701,-1.869696,408951,284536,SP089845,4/1/1987 12:00:00 AM,3/1/2006 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1DL,No,52.461067,-1.863081,409400,284800,SP093847,2/1/1990 12:00:00 AM,1/1/1995 12:00:00 AM,118,,,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1DN,No,52.461067,-1.863081,409400,284800,SP093847,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,118,,,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1DP,No,52.461966,-1.863078,409400,284900,SP094848,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,121,,,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1DQ,Yes,52.461605,-1.861431,409512,284860,SP095848,1/1/1980 12:00:00 AM,,118,,,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1DR,No,52.461968,-1.86455,409300,284900,SP092848,1/1/1980 12:00:00 AM,9/1/2001 12:00:00 AM,124,,,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1DS,Yes,52.463644,-1.863229,409389,285086,SP093850,1/1/1980 12:00:00 AM,,120,,,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1DT,Yes,52.464604,-1.86644,409171,285193,SP091851,1/1/1980 12:00:00 AM,,122,,,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1DU,Yes,52.465476,-1.869038,408994,285289,SP089852,1/1/1980 12:00:00 AM,,121,1,1,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1DW,Yes,52.462137,-1.862989,409406,284919,SP094849,1/1/1980 12:00:00 AM,,121,32,7,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1DY,No,52.465433,-1.86816,409054,285285,SP090852,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,120,,,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1DZ,No,52.465433,-1.86816,409054,285285,SP090852,1/1/1980 12:00:00 AM,6/1/2008 12:00:00 AM,120,,,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1EB,No,52.461578,-1.869673,408952,284856,SP089848,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1ED,Yes,52.462807,-1.86677,409149,284993,SP091849,1/1/1980 12:00:00 AM,,126,100,39,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1EE,No,52.46287,-1.867491,409100,285000,SP090849,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,126,,,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1EG,No,52.461072,-1.867496,409100,284800,SP091847,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,126,,,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1EH,Yes,52.463751,-1.867032,409131,285098,SP091850,1/1/1980 12:00:00 AM,,124,129,35,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1EL,Yes,52.464003,-1.867752,409082,285126,SP090851,1/1/1980 12:00:00 AM,,123,37,12,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1EN,Yes,52.465498,-1.869691,408950,285292,SP089852,1/1/1980 12:00:00 AM,,122,102,30,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1EQ,Yes,52.462997,-1.868432,409036,285014,SP090850,1/1/1980 12:00:00 AM,,126,62,26,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1ER,Yes,52.466741,-1.872013,408792,285430,SP087854,1/1/1980 12:00:00 AM,,120,93,29,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1EU,Yes,52.466496,-1.870291,408909,285403,SP089854,1/1/1983 12:00:00 AM,,119,,,"Birmingham Bordesley",0.8,"West Midlands","Birmingham"
B11 1EX,Yes,52.466677,-1.870909,408867,285423,SP088854,1/1/1980 12:00:00 AM,,119,,,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1EY,No,52.466471,-1.871896,408800,285400,SP087853,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,122,,,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1EZ,No,52.466471,-1.871896,408800,285400,SP087853,8/1/1992 12:00:00 AM,7/1/1995 12:00:00 AM,122,,,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1HA,Yes,52.466219,-1.871793,408807,285372,SP088853,1/1/1980 12:00:00 AM,,124,43,14,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1HB,Yes,52.466382,-1.872779,408740,285390,SP087853,1/1/1980 12:00:00 AM,,121,109,32,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1HH,Yes,52.465058,-1.870001,408929,285243,SP089852,1/1/1980 12:00:00 AM,,123,212,56,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1HJ,Yes,52.464435,-1.867869,409074,285174,SP090851,1/1/1980 12:00:00 AM,,123,45,10,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1HL,Yes,52.463681,-1.869299,408977,285090,SP089850,1/1/1980 12:00:00 AM,,124,118,34,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1HN,Yes,52.463707,-1.868445,409035,285093,SP090850,1/1/1980 12:00:00 AM,,123,16,6,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1HU,Yes,52.463456,-1.868946,409001,285065,SP090850,6/1/1981 12:00:00 AM,,125,20,13,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1HW,Yes,52.463632,-1.868675,409019,285084,SP090850,1/1/1980 12:00:00 AM,,124,11,4,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1HY,No,52.466477,-1.877784,408400,285400,SP083853,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,122,,,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1HZ,No,52.466477,-1.877784,408400,285400,SP083853,6/1/1981 12:00:00 AM,12/1/1981 12:00:00 AM,122,,,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1JA,Yes,52.466898,-1.876296,408501,285447,SP085854,1/1/1980 12:00:00 AM,,119,44,12,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1JB,Yes,52.467348,-1.876677,408475,285497,SP084854,1/1/1980 12:00:00 AM,,120,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1JD,Yes,52.467304,-1.877148,408443,285492,SP084854,12/1/2002 12:00:00 AM,,122,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1JE,No,52.461578,-1.869673,408952,284856,SP089848,12/1/1999 12:00:00 AM,7/1/2000 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1JF,No,52.467373,-1.874837,408600,285500,SP086854,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,117,,,"Birmingham Bordesley",0.5,"West Midlands","Birmingham"
B11 1JJ,Yes,52.466203,-1.87356,408687,285370,SP086853,1/1/1980 12:00:00 AM,,120,76,26,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1JL,Yes,52.466303,-1.874178,408645,285381,SP086853,1/1/1980 12:00:00 AM,,119,97,24,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1JN,No,52.458701,-1.869696,408951,284536,SP089845,12/1/1998 12:00:00 AM,5/1/2009 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1JP,Yes,52.466861,-1.875074,408584,285443,SP085854,1/1/1980 12:00:00 AM,,118,3,2,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1JQ,No,52.466474,-1.87484,408600,285400,SP085853,5/1/1994 12:00:00 AM,1/1/1995 12:00:00 AM,118,,,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1JR,Yes,52.467246,-1.873763,408673,285486,SP086854,4/1/1987 12:00:00 AM,,117,11,8,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1JS,Yes,52.466422,-1.876326,408499,285394,SP084853,1/1/1980 12:00:00 AM,,119,,,"Birmingham Bordesley",0.6,"West Midlands","Birmingham"
B11 1JT,Yes,52.465505,-1.876403,408494,285292,SP084852,1/1/1980 12:00:00 AM,,121,29,8,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1JU,No,52.465578,-1.877786,408400,285300,SP084852,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,121,,,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1JW,No,52.461578,-1.869687,408951,284856,SP089848,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1JX,Yes,52.465392,-1.875176,408577,285279,SP085852,1/1/1980 12:00:00 AM,,122,106,33,"Birmingham Bordesley",0.7,"West Midlands","Birmingham"
B11 1JY,Yes,52.465305,-1.873857,408667,285270,SP086852,1/1/1980 12:00:00 AM,,124,51,12,"Birmingham Bordesley",0.8,"West Midlands","Birmingham"
B11 1JZ,Yes,52.464917,-1.872827,408737,285227,SP087852,1/1/1980 12:00:00 AM,,127,9,4,"Birmingham Bordesley",0.8,"West Midlands","Birmingham"
B11 1LA,Yes,52.464739,-1.87508,408584,285207,SP085852,1/1/1980 12:00:00 AM,,123,153,53,"Birmingham Bordesley",0.8,"West Midlands","Birmingham"
B11 1LB,Yes,52.464416,-1.875096,408583,285171,SP085851,1/1/1980 12:00:00 AM,,123,103,35,"Birmingham Bordesley",0.8,"West Midlands","Birmingham"
B11 1LD,Yes,52.464234,-1.8733,408705,285151,SP087851,1/1/1980 12:00:00 AM,,127,,,"Birmingham Bordesley",0.9,"West Midlands","Birmingham"
B11 1LE,No,52.461578,-1.869673,408952,284856,SP089848,12/1/1995 12:00:00 AM,9/1/2000 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1LF,Yes,52.463831,-1.874214,408643,285106,SP086851,1/1/1980 12:00:00 AM,,125,2,1,"Birmingham Bordesley",0.9,"West Midlands","Birmingham"
B11 1LG,No,52.458701,-1.869696,408951,284536,SP089845,12/1/1995 12:00:00 AM,3/1/2006 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1LH,Yes,52.459835,-1.870443,408900,284662,SP089846,1/1/1980 12:00:00 AM,,122,119,24,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1LJ,Yes,52.460806,-1.870367,408905,284770,SP089847,9/1/1991 12:00:00 AM,,125,27,6,"Small Heath",0.8,"West Midlands","Birmingham"
B11 1LL,Yes,52.460681,-1.871751,408811,284756,SP088847,1/1/1980 12:00:00 AM,,124,139,34,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1LN,Yes,52.460861,-1.871412,408834,284776,SP088847,1/1/1980 12:00:00 AM,,125,119,26,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1LP,Yes,52.462085,-1.872468,408762,284912,SP087849,1/1/1980 12:00:00 AM,,125,123,31,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1LQ,No,52.461578,-1.869673,408952,284856,SP089848,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1LR,Yes,52.46374,-1.873464,408694,285096,SP086850,4/1/1987 12:00:00 AM,,126,29,10,"Birmingham Bordesley",0.9,"West Midlands","Birmingham"
B11 1LS,Yes,52.463309,-1.873686,408679,285048,SP086850,1/1/1980 12:00:00 AM,,125,41,13,"Small Heath",1.0,"West Midlands","Birmingham"
B11 1LT,Yes,52.46302,-1.872995,408726,285016,SP087850,1/1/1980 12:00:00 AM,,125,102,32,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1LU,Yes,52.462659,-1.871333,408839,284976,SP088849,1/1/1980 12:00:00 AM,,127,78,29,"Small Heath",0.8,"West Midlands","Birmingham"
B11 1LW,Yes,52.462139,-1.873086,408720,284918,SP087849,1/1/1980 12:00:00 AM,,125,158,45,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1LX,Yes,52.461705,-1.870629,408887,284870,SP088848,1/1/1980 12:00:00 AM,,128,116,39,"Small Heath",0.8,"West Midlands","Birmingham"
B11 1LY,Yes,52.460679,-1.869513,408963,284756,SP089847,1/1/1980 12:00:00 AM,,124,123,25,"Small Heath",0.8,"West Midlands","Birmingham"
B11 1LZ,Yes,52.461568,-1.868495,409032,284855,SP090848,1/1/1980 12:00:00 AM,,128,159,40,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NA,Yes,52.462375,-1.8668,409147,284945,SP091849,1/1/1980 12:00:00 AM,,127,124,29,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1NB,Yes,52.462481,-1.865269,409251,284957,SP092849,1/1/1980 12:00:00 AM,,125,177,45,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1ND,Yes,52.462839,-1.863885,409345,284997,SP093849,1/1/1980 12:00:00 AM,,122,52,19,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1NE,Yes,52.462486,-1.869229,408982,284957,SP089849,1/1/1980 12:00:00 AM,,129,166,32,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NF,Yes,52.462774,-1.869463,408966,284989,SP089849,1/1/1980 12:00:00 AM,,128,90,41,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NG,No,52.461578,-1.869673,408952,284856,SP089848,12/1/1999 12:00:00 AM,7/1/2000 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NH,No,52.462428,-1.86549,409236,284951,SP092849,1/1/1980 12:00:00 AM,9/1/2000 12:00:00 AM,126,,,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1NJ,No,52.458701,-1.869696,408951,284536,SP089845,6/1/2001 12:00:00 AM,5/1/2002 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1NL,Yes,52.462642,-1.872216,408779,284974,SP087849,9/1/1991 12:00:00 AM,,126,30,7,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1NN,No,52.461578,-1.869687,408951,284856,SP089848,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NP,Yes,52.458979,-1.868459,409035,284567,SP090845,1/1/1980 12:00:00 AM,,118,102,20,"Small Heath",0.8,"West Midlands","Birmingham"
B11 1NQ,Yes,52.461897,-1.868504,409031,284891,SP090848,1/1/1980 12:00:00 AM,,128,125,34,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NR,Yes,52.459322,-1.869738,408948,284605,SP089846,1/1/1980 12:00:00 AM,,120,68,14,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1NS,Yes,52.460012,-1.867955,409069,284682,SP090846,1/1/1980 12:00:00 AM,,120,130,29,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NT,No,52.458701,-1.869696,408951,284536,SP089845,6/1/1998 12:00:00 AM,10/1/2003 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1NU,Yes,52.460929,-1.868276,409047,284784,SP090847,1/1/1980 12:00:00 AM,,125,181,47,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1NW,Yes,52.461994,-1.871555,408824,284902,SP088849,9/1/1991 12:00:00 AM,,127,34,11,"Small Heath",0.8,"West Midlands","Birmingham"
B11 1NX,Yes,52.461593,-1.866803,409147,284858,SP091848,1/1/1980 12:00:00 AM,,126,101,24,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1NY,Yes,52.461251,-1.866112,409194,284820,SP091848,1/1/1980 12:00:00 AM,,125,36,8,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1NZ,No,52.461578,-1.869673,408952,284856,SP089848,6/1/2000 12:00:00 AM,7/1/2001 12:00:00 AM,128,,,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1PA,Yes,52.461745,-1.866022,409200,284875,SP092848,1/1/1980 12:00:00 AM,,126,94,23,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1PB,Yes,52.461879,-1.864947,409273,284890,SP092848,1/1/1980 12:00:00 AM,,124,40,14,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PD,Yes,52.462238,-1.864416,409309,284930,SP093849,1/1/1980 12:00:00 AM,,123,72,15,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PE,Yes,52.462525,-1.863797,409351,284962,SP093849,1/1/1980 12:00:00 AM,,122,123,26,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1PF,Yes,52.461796,-1.863387,409379,284881,SP093848,1/1/1980 12:00:00 AM,,122,117,24,"Small Heath",0.3,"West Midlands","Birmingham"
B11 1PG,Yes,52.461553,-1.863241,409389,284854,SP093848,1/1/1980 12:00:00 AM,,121,38,8,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PH,Yes,52.460906,-1.863611,409364,284782,SP093847,1/1/1980 12:00:00 AM,,119,172,42,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PJ,Yes,52.461086,-1.863817,409350,284802,SP093848,1/1/1980 12:00:00 AM,,120,18,4,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PL,Yes,52.460231,-1.862583,409434,284707,SP094847,11/1/2010 12:00:00 AM,,121,,,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PN,Yes,52.460934,-1.864111,409330,284785,SP093847,1/1/1980 12:00:00 AM,,120,167,44,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PP,Yes,52.460853,-1.864538,409301,284776,SP093847,1/1/1980 12:00:00 AM,,121,156,39,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1PQ,Yes,52.460677,-1.862606,409432,284756,SP094847,1/1/1980 12:00:00 AM,,121,3,1,"Small Heath",0.4,"West Midlands","Birmingham"
B11 1PR,Yes,52.460538,-1.864392,409311,284741,SP093847,1/1/1980 12:00:00 AM,,120,26,4,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1PS,Yes,52.460773,-1.864995,409270,284767,SP092847,1/1/1980 12:00:00 AM,,121,226,55,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1PT,Yes,52.460053,-1.864438,409308,284687,SP093846,1/1/1980 12:00:00 AM,,119,13,4,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1PU,Yes,52.460162,-1.865762,409218,284699,SP092846,1/1/1980 12:00:00 AM,,121,82,19,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1PW,No,52.460628,-1.863833,409349,284751,SP093847,1/1/1980 12:00:00 AM,5/1/2002 12:00:00 AM,119,,,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1PX,Yes,52.460738,-1.865804,409215,284763,SP092847,1/1/1980 12:00:00 AM,,123,93,20,"Small Heath",0.5,"West Midlands","Birmingham"
B11 1PY,Yes,52.460343,-1.866924,409139,284719,SP091847,1/1/1980 12:00:00 AM,,122,249,55,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1PZ,No,52.458701,-1.869696,408951,284536,SP089845,6/1/2000 12:00:00 AM,3/1/2002 12:00:00 AM,119,,,"Small Heath",0.9,"West Midlands","Birmingham"
B11 1QA,Yes,52.459382,-1.867339,409111,284612,SP091846,1/1/1980 12:00:00 AM,,119,86,15,"Small Heath",0.7,"West Midlands","Birmingham"
B11 1QB,Yes,52.459578,-1.86569,409223,284634,SP092846,1/1/1980 12:00:00 AM,,119,121,22,"Small Heath",0.6,"West Midlands","Birmingham"
B11 1QD,Yes,52.4598,-1.863556,409368,284659,SP093846,1/1/1980 12:00:00 AM,,117,97,19,"Small Heath",0.5,"West Midlands","Birmingham"
