Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
M10 7US,No,53.500322,-2.218552,385600,400425,SD856004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7UT,No,53.500097,-2.218551,385600,400400,SD856003,1/1/1993 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7UU,No,53.499045,-2.218847,385580,400283,SD855002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7UX,No,53.499195,-2.220054,385500,400300,SD855002,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,61,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7UY,No,53.498468,-2.219613,385529,400219,SD855002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7UZ,No,53.498749,-2.218122,385628,400250,SD856002,4/1/1987 12:00:00 AM,5/1/1994 12:00:00 AM,58,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7XH,No,53.502028,-2.219164,385560,400615,SD855006,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,63,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 8AP,No,53.497887,-2.212781,385982,400153,SD859001,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,63,,,"Manchester Victoria",2.3,"Greater Manchester","Manchester"
M10 8EH,No,53.497887,-2.212781,385982,400153,SD859001,2/1/1990 12:00:00 AM,5/1/1994 12:00:00 AM,63,,,"Manchester Victoria",2.3,"Greater Manchester","Manchester"
M10 8GA,No,53.499674,-2.208961,386236,400351,SD862003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,67,,,"Manchester Victoria",2.6,"Greater Manchester","Manchester"
M10 8GB,No,53.499025,-2.209802,386180,400279,SD861002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,68,,,"Manchester Victoria",2.5,"Greater Manchester","Manchester"
M10 8GD,No,53.50057,-2.210594,386128,400451,SD861004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,66,,,"Manchester Victoria",2.6,"Greater Manchester","Manchester"
M10 8GE,No,53.500584,-2.212433,386006,400453,SD860004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,65,,,"Manchester Victoria",2.5,"Greater Manchester","Manchester"
M10 8GF,No,53.500215,-2.212823,385980,400412,SD859004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,65,,,"Manchester Victoria",2.4,"Greater Manchester","Manchester"
M10 8GH,No,53.499477,-2.213136,385959,400330,SD859003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,64,,,"Manchester Victoria",2.4,"Greater Manchester","Manchester"
M10 8GJ,No,53.498978,-2.211099,386094,400274,SD860002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,67,,,"Manchester Victoria",2.4,"Greater Manchester","Manchester"
M10 8GL,No,53.499675,-2.212971,385970,400352,SD859003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,65,,,"Manchester Victoria",2.4,"Greater Manchester","Manchester"
M10 8GN,No,53.498901,-2.213781,385916,400266,SD859002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,63,,,"Manchester Victoria",2.3,"Greater Manchester","Manchester"
M10 8GW,No,53.497977,-2.212526,385999,400163,SD859001,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,64,,,"Manchester Victoria",2.3,"Greater Manchester","Manchester"
M10 8JG,No,53.498382,-2.217336,385680,400209,SD856002,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 8JN,No,53.500097,-2.218325,385615,400400,SD856003,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 8JP,No,53.49914,-2.216059,385765,400293,SD857002,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 8JQ,No,53.498557,-2.215378,385810,400228,SD858002,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,62,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 8JR,No,53.496857,-2.220555,385466,400040,SD854000,2/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,55,,,"Manchester Victoria",1.8,"Greater Manchester","Manchester"
M10 8JS,No,53.497246,-2.219426,385541,400083,SD855000,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,57,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8JT,No,53.498617,-2.216554,385732,400235,SD857002,2/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 8JU,No,53.49859,-2.216991,385703,400232,SD857002,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 8JW,No,53.499491,-2.215548,385799,400332,SD857003,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 8JX,No,53.498393,-2.216583,385730,400210,SD857002,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 8JY,No,53.497513,-2.216141,385759,400112,SD857001,10/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 8JZ,No,53.497526,-2.213714,385920,400113,SD859001,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,62,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 8LA,No,53.4974,-2.218537,385600,400100,SD856000,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,58,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LB,No,53.4974,-2.218537,385600,400100,SD856000,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,58,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LD,No,53.495605,-2.217021,385700,399900,SJ857998,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,63,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LE,No,53.4974,-2.218537,385600,400100,SD856000,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,58,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LF,No,53.495605,-2.217021,385700,399900,SJ857998,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,63,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LG,No,53.4974,-2.218537,385600,400100,SD856000,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,58,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LJ,No,53.495342,-2.218406,385608,399871,SJ856998,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",1.8,"Greater Manchester","Manchester"
M10 8LN,No,53.496502,-2.218533,385600,400000,SJ856999,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,59,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LP,No,53.496709,-2.218368,385611,400023,SD856000,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LQ,No,53.496502,-2.218533,385600,400000,SJ856999,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LR,No,53.496557,-2.217614,385661,400006,SD856000,2/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 8LS,No,53.496242,-2.217733,385653,399971,SJ856999,2/1/1984 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
