Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
E1 2EX,Yes,51.514493,-0.059651,534737,181292,TQ347812,9/1/2010 12:00:00 AM,,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2FA,Yes,51.514376,-0.058448,534821,181281,TQ348812,9/1/2018 12:00:00 AM,,12,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2FB,Yes,51.514336,-0.057266,534903,181279,TQ349812,9/1/2013 12:00:00 AM,,16,,,"Shadwell",0.3,"Greater London","Tower Hamlets"
E1 2FD,Yes,51.514183,-0.060935,534649,181255,TQ346812,7/1/2013 12:00:00 AM,,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2FE,Yes,51.514309,-0.061072,534639,181269,TQ346812,4/1/2013 12:00:00 AM,,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2FF,Yes,51.51136,-0.056744,534948,180949,TQ349809,3/1/2015 12:00:00 AM,,15,,,"Shadwell",0.0,"Greater London","Tower Hamlets"
E1 2FG,Yes,51.511361,-0.056717,534950,180949,TQ349809,11/1/2017 12:00:00 AM,,12,,,"Shadwell",0.0,"Greater London","Tower Hamlets"
E1 2HB,No,51.514358,-0.058043,534849,181280,TQ348812,5/1/1994 12:00:00 AM,12/1/1997 12:00:00 AM,15,,,"Shadwell",0.3,"Greater London","Tower Hamlets"
E1 2JG,No,51.51455,-0.058741,534800,181300,TQ347813,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2JP,Yes,51.513345,-0.060841,534658,181162,TQ346811,1/1/1980 12:00:00 AM,,14,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2JR,Yes,51.514493,-0.059651,534737,181292,TQ347812,1/1/1980 12:00:00 AM,,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2JT,Yes,51.514493,-0.059651,534737,181292,TQ347812,1/1/1980 12:00:00 AM,,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2JU,No,51.514597,-0.061621,534600,181300,TQ346812,4/1/1986 12:00:00 AM,5/1/1994 12:00:00 AM,18,,,"Shadwell",0.5,"Greater London","Tower Hamlets"
E1 2JY,Yes,51.514597,-0.061074,534638,181301,TQ346813,1/1/1980 12:00:00 AM,,18,13,7,"Shadwell",0.5,"Greater London","Tower Hamlets"
E1 2LA,Yes,51.514093,-0.061052,534641,181245,TQ346812,1/1/1980 12:00:00 AM,,16,65,14,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2LD,No,51.514358,-0.058043,534849,181280,TQ348812,8/1/1992 12:00:00 AM,12/1/1997 12:00:00 AM,15,,,"Shadwell",0.3,"Greater London","Tower Hamlets"
E1 2LE,No,51.514143,-0.061324,534622,181250,TQ346812,1/1/1980 12:00:00 AM,3/1/2010 12:00:00 AM,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2LF,Yes,51.513895,-0.061565,534606,181222,TQ346812,6/1/1996 12:00:00 AM,,15,20,19,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2LG,Yes,51.513497,-0.061339,534623,181178,TQ346811,1/1/1980 12:00:00 AM,,14,7,2,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2LH,Yes,51.51375,-0.061528,534609,181206,TQ346812,1/1/1980 12:00:00 AM,,15,88,23,"Shadwell",0.4,"Greater London","Tower Hamlets"
